"coef_conv","se_conv","pv_conv","coef_bc","se_bc","pv_bc","coef_rob","se_rob","pv_rob","bandwidth","controls","h_opt","sample","check_type","cutoff","polynomial"
0.025072919992294,0.0277784527105476,0.366736533619894,0.0085318344448807,0.0277784527105476,0.758737895411922,0.0085318344448807,0.0393417178669695,0.828313697071496,2415,FALSE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0253219421670635,0.0271510840433478,0.351010531259179,0.0113561077111286,0.0271510840433478,0.675759850865417,0.0113561077111286,0.0384194103096721,0.76754889276203,2540,FALSE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0254947504763154,0.0265525482689235,0.336973638753271,0.0136299334835781,0.0265525482689235,0.607728038458847,0.0136299334835781,0.0375744503418262,0.716795589736362,2665,FALSE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.02548184649663,0.0260084803351751,0.327208819255213,0.0153410957600397,0.0260084803351751,0.555291382020141,0.0153410957600397,0.0368221422885491,0.67695131511965,2790,FALSE,1394.89417251252,"Full Sample","bandwidth",NA,NA
-0.0121156549775929,0.0530573855348028,0.819374142268072,0.00509560277555441,0.0530573855348028,0.923489231052237,0.00509560277555441,0.0733280293300509,0.94459917958571,418,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0131723095286023,0.0492616792442914,0.789165317447852,-0.0231206989263996,0.0492616792442914,0.638823401747712,-0.0231206989263996,0.0671339670632875,0.730548169511661,543,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0235928705856221,0.0453145899726578,0.602613235819302,-0.00727353908193227,0.0453145899726578,0.872477706693485,-0.00727353908193227,0.062330141862117,0.907102729356572,668,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0325627114677367,0.0425846092580687,0.444474532232074,-0.000694533724404003,0.0425846092580687,0.986987477902218,-0.000694533724404003,0.0593968736032328,0.990670466741842,793,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0343848267857278,0.0397566919242967,0.387103840295277,0.0106439196898322,0.0397566919242967,0.788909855780996,0.0106439196898322,0.0559982936484739,0.849249744004277,918,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.029267659951777,0.0376113755989933,0.436474821332196,0.0244539256808897,0.0376113755989933,0.515580054040807,0.0244539256808897,0.0537073917895668,0.648880699880057,1042,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0250514315179739,0.0356976615078819,0.482824644392025,0.0296215717511733,0.0356976615078819,0.406657379812981,0.0296215717511733,0.0512595070525749,0.563348724198473,1167,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0223871824806276,0.0339784379196485,0.509982860170988,0.0294310195580389,0.0339784379196485,0.38639829816982,0.0294310195580389,0.0489481650410109,0.547660761300436,1292,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0226508729370874,0.0325737499761935,0.486822217219879,0.024333690348718,0.0325737499761935,0.455043193207422,0.024333690348718,0.0470203719249647,0.604797552986969,1417,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0236177643146353,0.0314201684944333,0.452246352828788,0.0209409496627974,0.0314201684944333,0.505103615776625,0.0209409496627974,0.0452518836658151,0.64353342777746,1542,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0229878893049516,0.0303325007071344,0.448532818443311,0.022223126485148,0.0303325007071344,0.463771527908633,0.022223126485148,0.0434645152469438,0.609145517802727,1667,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0223829658653979,0.0294214764763931,0.446794675222629,0.0233652115381525,0.0294214764763931,0.427105224066436,0.0233652115381525,0.0419817193182777,0.577830273616941,1791,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
0.0229474948030872,0.0286514245409418,0.42317804455421,0.022714309616637,0.0286514245409418,0.427905334267538,0.022714309616637,0.0407433206985397,0.577187395938349,1916,TRUE,1394.89417251252,"Full Sample","bandwidth",NA,NA
