panel_data,pre_or_post,age,party,education_summary,education,sex,income,race,lib_or_con,duty_or_choice,voted2012,voted2016,voted_for_2012,voted_for_2016,expectations_2020,feeling_dems,feeling_reps,free_press,checks_and_balances,rule_of_law,agree_on_facts,unitary_executive,journalist_access,media_undermined_concern,media_trust,govt_trust,govt_capture,govt_corruption,foreign_help,govt_principled,urban_unrest,party_summary,expect_inparty_win,day_of_birth,date_cutoff,date_2012_election,days_from_cutoff,age_2012_election,treatment,liberal_index,race_Black,race_Hispanic,race_Asian,race_Native,race_Other,race_NA
3,3,59,5,4,6,0,19,White,4,2,1,NA,2,2,1,85,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,2,1,3,5,1,7,Independent,NA,7,1994-11-06,2012-11-06,-12083,51.082819986310746,0,1,0,0,0,0,0,0
4,1,39,7,4,6,1,19,White,6,1,1,NA,2,2,3,40,60,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,0.3880076081374755,2,2,2,4,5,1,2,Republican,1,5,1994-11-06,2012-11-06,-4963,31.589322381930184,0,0.8971348033104568,0,0,0,0,0,0
4,3,60,NA,5,7,1,12,White,3,1,1,NA,1,1,1,70,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,0.9891219875531179,1.1222562270427896,4,3,1,4,5,1,6,NA,NA,14,1994-11-06,2012-11-06,-12441,52.062970568104035,0,0.9630464685369102,0,0,0,0,0,0
3,3,24,4,2,2,0,2,Black,99,4,0,0,NA,NA,1,60,NA,-0.5605616145111023,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,3,1,2,5,3,1,NA,Independent,NA,20,1994-11-06,2012-11-06,622,16.298425735797398,1,0.5000000000000001,1,0,0,0,0,0
3,3,NA,NA,5,7,0,3,Black,1,4,0,NA,NA,NA,1,60,60,-0.5605616145111023,-1.5372101072962265,0.573083703561271,-1.1200103352027624,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,3,2,1,3,4,1,6,NA,NA,12,1994-11-06,2012-11-06,NA,NA,NA,0.6297275649254597,1,0,0,0,0,0
4,3,80,NA,2,2,0,3,White,99,1,1,1,1,1,1,70,70,-0.5605616145111023,-1.5372101072962265,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,4,4,1,4,3,1,NA,NA,NA,17,1994-11-06,2012-11-06,-19804,72.22176591375771,0,0.5853635375430867,0,0,0,0,0,0
3,3,33,NA,5,7,1,18,White,99,5,1,NA,1,1,3,30,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,2,1,2,5,1,7,NA,NA,19,1994-11-06,2012-11-06,-2544,24.966461327857633,0,1,0,0,0,0,0,0
3,3,62,7,5,7,1,1,White,7,7,1,NA,2,2,3,0,100,-0.5605616145111023,-0.4082399484297345,-2.0975306846718307,-1.1200103352027624,-0.7880848321077437,0.4758983147661229,-1.8147382485784667,1,3,2,4,2,2,1,Republican,1,19,1994-11-06,2012-11-06,-13350,54.55167693360712,0,0.5442676449770063,0,0,0,0,0,0
4,3,43,4,3,4,1,9,White,4,4,0,NA,NA,NA,3,0,60,-2.0689819590137044,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-2.090220049168852,1.1222562270427896,1,2,1,2,3,2,1,Independent,NA,22,1994-11-06,2012-11-06,-6407,35.54277891854894,0,0.765099500445084,0,0,0,0,0,0
4,3,NA,4,3,4,NA,9,NA,5,4,1,1,NA,NA,NA,50,50,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-1.8147382485784667,2,2,1,4,3,NA,4,Independent,NA,8,1994-11-06,2012-11-06,NA,NA,NA,0.6598633102538887,NA,NA,NA,NA,NA,1
3,3,80,7,3,5,0,8,White,7,1,1,NA,2,2,3,30,70,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-0.34624101076783853,2,3,1,4,3,1,1,Republican,1,16,1994-11-06,2012-11-06,-20018,72.80766598220397,0,0.836670389658277,0,0,0,0,0,0
3,3,46,4,2,2,1,4,White,99,7,0,0,NA,NA,3,50,50,-2.0689819590137044,-0.4082399484297345,0.573083703561271,0.965379884379451,-1.8795752356617481,-1.5769963763818573,-1.8147382485784667,1,3,2,3,1,2,1,Independent,NA,13,1994-11-06,2012-11-06,-7512,38.56810403832991,0,0.5577291584159495,0,0,0,0,0,0
3,3,NA,7,5,7,0,11,White,7,1,1,1,2,2,3,10,85,-1.3147717867624034,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.4758983147661229,-0.34624101076783853,2,3,1,2,3,2,2,Republican,1,27,1994-11-06,2012-11-06,NA,NA,NA,0.742572322377681,0,0,0,0,0,0
4,1,68,5,2,2,1,NA,White,6,7,1,1,2,2,3,0,70,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,-0.7880848321077437,-0.5505490308078672,-1.8147382485784667,1,2,NA,4,3,2,1,Independent,NA,22,1994-11-06,2012-11-06,-15294,59.87405886379192,0,0.7506994079851487,0,0,0,0,0,0
4,3,58,5,4,6,1,6,White,6,1,1,NA,2,2,NA,0,50,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,-0.34624101076783853,1,1,1,2,3,2,2,Independent,NA,8,1994-11-06,2012-11-06,-11656,49.91375770020534,0,0.9509825497899614,0,0,0,0,0,0
3,3,67,1,4,6,1,9,Native,4,1,0,0,NA,NA,1,100,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,4,1,4,5,2,5,Democrat,1,8,1994-11-06,2012-11-06,-15157,59.49897330595483,0,1,0,0,0,1,0,0
3,3,61,2,2,2,1,2,White,3,2,1,0,1,NA,1,70,15,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,0.4758983147661229,-0.34624101076783853,2,3,1,3,5,1,5,Democrat,1,22,1994-11-06,2012-11-06,-12799,53.04312114989733,0,0.7392400089193519,0,0,0,0,0,0
4,3,34,4,3,4,0,10,Other,4,6,0,NA,NA,NA,NA,50,60,-0.5605616145111023,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,2,1,2,4,2,7,Independent,NA,5,1994-11-06,2012-11-06,-3046,26.340862422997947,0,0.870762298899273,0,0,0,0,1,0
4,3,80,2,2,2,0,2,White,4,7,1,NA,1,NA,3,85,40,-1.3147717867624034,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.4758983147661229,-1.0804896296731525,3,2,1,3,2,1,6,Democrat,0,10,1994-11-06,2012-11-06,-20024,72.82409308692677,0,0.7582916920933316,0,0,0,0,0,0
4,1,45,7,2,2,1,15,White,5,7,1,1,2,2,3,0,60,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,-0.7880848321077437,0.9891219875531179,1.1222562270427896,1,2,1,2,5,2,2,Republican,1,5,1994-11-06,2012-11-06,-7094,37.42368240930869,0,0.9302288696355232,0,0,0,0,0,0
4,3,30,6,2,2,1,8,Hispanic,99,6,0,NA,NA,2,3,0,85,-2.0689819590137044,-2.6661802661627183,-2.0975306846718307,-1.1200103352027624,-0.24233963033074155,-0.5505490308078672,-1.8147382485784667,1,3,1,2,4,1,1,Republican,1,7,1994-11-06,2012-11-06,-1552,22.250513347022586,0,0.32846316978505047,0,1,0,0,0,0
4,3,80,6,2,2,0,12,White,6,3,1,NA,2,2,3,15,70,0.9478587299914999,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,-0.03732535802087215,0.3880076081374755,4,4,1,3,4,2,4,Republican,1,24,1994-11-06,2012-11-06,-19736,72.03559206023272,0,0.7598891107017595,0,0,0,0,0,0
4,3,60,5,5,8,1,21,White,5,7,0,0,NA,NA,3,0,30,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,1.1222562270427896,1,1,1,2,5,1,2,Independent,NA,6,1994-11-06,2012-11-06,-12479,52.167008898015055,0,0.9520027768709008,0,0,0,0,0,0
3,3,76,5,2,2,1,3,White,6,1,1,NA,2,2,3,0,60,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-1.8147382485784667,1,2,1,4,5,1,1,Independent,NA,18,1994-11-06,2012-11-06,-18311,68.13415468856947,0,0.7247270927166185,0,0,0,0,0,0
3,3,47,7,4,6,1,17,Hispanic,6,1,1,NA,1,2,3,50,90,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-1.333830033884746,-0.5505490308078672,-0.34624101076783853,2,4,2,3,3,1,2,Republican,1,23,1994-11-06,2012-11-06,-7926,39.7015742642026,0,0.6719272290008373,0,1,0,0,0,0
4,3,50,6,4,6,0,5,White,6,7,0,0,NA,NA,3,50,50,-2.0689819590137044,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,-0.34624101076783853,2,1,1,2,5,2,1,Republican,1,22,1994-11-06,2012-11-06,-8934,42.46132785763176,0,0.7743421966999328,0,0,0,0,0,0
4,1,57,7,2,2,1,6,White,7,1,1,1,2,2,3,0,85,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,1,3,1,2,5,2,1,Republican,1,17,1994-11-06,2012-11-06,-11557,49.64271047227926,0,0.7254710105584666,0,0,0,0,0,0
4,3,35,2,3,4,1,9,White,3,2,1,NA,1,1,3,60,40,0.1936485577401988,-1.5372101072962265,0.573083703561271,0.965379884379451,-2.4253204374387503,-0.5505490308078672,-0.34624101076783853,1,2,1,2,5,1,4,Democrat,0,2,1994-11-06,2012-11-06,-3352,27.17864476386037,0,0.6697292321702442,0,0,0,0,0,0
4,3,41,4,4,6,0,17,Hispanic,3,1,1,NA,1,NA,1,50,15,0.1936485577401988,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.9891219875531179,0.3880076081374755,2,1,1,3,5,1,7,Independent,NA,19,1994-11-06,2012-11-06,-5680,33.5523613963039,0,0.8739003885450466,0,1,0,0,0,0
3,3,26,1,5,7,0,18,White,2,2,1,NA,1,1,3,60,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,0.3880076081374755,3,2,1,4,5,1,7,Democrat,0,20,1994-11-06,2012-11-06,-139,18.38193018480493,0,0.8971348033104568,0,0,0,0,0,0
3,3,NA,5,2,2,1,12,White,4,1,1,1,1,NA,1,50,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,1,1,2,5,1,7,Independent,NA,10,1994-11-06,2012-11-06,NA,NA,NA,1,0,0,0,0,0,0
4,3,44,4,2,2,1,1,White,4,4,0,0,NA,NA,3,60,60,-0.5605616145111023,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,3,3,2,4,3,1,NA,Independent,NA,6,1994-11-06,2012-11-06,-6788,36.58590006844627,0,0.5000000000000001,0,0,0,0,0,0
3,3,80,7,2,2,0,5,White,99,7,1,1,2,2,3,30,85,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-2.162705444993869,0.3034055714462606,0.4758983147661229,-1.0804896296731525,2,4,2,4,4,1,3,Republican,1,9,1994-11-06,2012-11-06,-19781,72.15879534565366,0,0.6656863361060983,0,0,0,0,0,0
4,3,77,7,3,3,1,15,White,6,2,1,1,2,2,3,15,85,-1.3147717867624034,0.7207302104367574,0.573083703561271,NA,NA,NA,-0.34624101076783853,1,2,1,3,NA,1,2,Republican,1,20,1994-11-06,2012-11-06,-18859,69.63449691991786,0,NA,0,0,0,0,0,0
3,3,65,1,5,8,1,22,White,2,1,1,1,1,1,1,60,10,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,3,5,2,6,Democrat,1,28,1994-11-06,2012-11-06,-14315,57.1937029431896,0,1,0,0,0,0,0,0
3,3,79,1,3,5,1,17,Hispanic,4,7,0,0,NA,NA,1,85,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,3,1,2,5,1,7,Democrat,1,10,1994-11-06,2012-11-06,-19354,70.98973305954826,0,1,0,1,0,0,0,0
4,3,70,1,1,1,1,1,Black,99,7,1,NA,1,1,1,100,0,-2.0689819590137044,-3.7951504250292105,-0.7622234905552797,-0.07731522541165571,-2.4253204374387503,-2.090220049168852,0.3880076081374755,5,2,1,4,4,1,1,Democrat,1,27,1994-11-06,2012-11-06,-16050,61.94387405886379,0,0.3296167879443179,1,0,0,0,0,0
4,1,27,1,2,2,1,4,Black,6,4,1,1,1,1,1,70,30,-1.3147717867624034,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,-0.34624101076783853,4,3,1,3,3,NA,5,Democrat,1,27,1994-11-06,2012-11-06,-344,18.94318959616701,0,0.7321924142877607,1,0,0,0,0,0
4,3,29,1,4,6,1,21,White,2,2,1,NA,1,1,1,60,15,0.1936485577401988,-1.5372101072962265,-2.0975306846718307,-0.07731522541165571,-2.4253204374387503,-0.5505490308078672,0.3880076081374755,4,2,1,3,3,1,7,Democrat,1,22,1994-11-06,2012-11-06,-1111,21.04312114989733,0,0.5563284810904768,0,0,0,0,0,0
4,3,73,6,3,3,1,19,White,3,1,1,1,1,2,3,40,50,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-1.1200103352027624,0.3034055714462606,-0.5505490308078672,0.3880076081374755,2,3,2,4,3,1,4,Republican,1,15,1994-11-06,2012-11-06,-17342,65.48117727583846,0,0.7005718866675597,0,0,0,0,0,0
4,3,20,NA,3,3,0,8,Hispanic,99,4,0,0,NA,NA,1,40,40,-0.5605616145111023,-0.4082399484297345,0.573083703561271,0.965379884379451,0.3034055714462606,0.9891219875531179,-0.34624101076783853,3,2,1,2,4,2,7,NA,NA,20,1994-11-06,2012-11-06,2083,12.2984257357974,1,0.8038274821429906,0,1,0,0,0,0
4,3,44,1,5,7,0,19,Black,1,3,1,NA,1,1,1,85,30,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,3,1,3,5,1,6,Democrat,1,28,1994-11-06,2012-11-06,-6583,36.02464065708419,0,1,1,0,0,0,0,0
4,3,72,7,2,2,1,3,White,99,6,0,0,NA,NA,3,0,85,-0.5605616145111023,-1.5372101072962265,-0.7622234905552797,-1.1200103352027624,-0.7880848321077437,-1.5769963763818573,-0.34624101076783853,1,2,1,2,3,2,1,Republican,1,16,1994-11-06,2012-11-06,-16944,64.39151266255989,0,0.5221866901862752,0,0,0,0,0,0
3,3,46,1,2,2,1,13,NA,3,6,0,1,NA,1,1,100,30,-0.5605616145111023,-0.4082399484297345,0.573083703561271,0.965379884379451,-0.7880848321077437,0.4758983147661229,0.3880076081374755,3,4,1,3,3,1,6,Democrat,1,27,1994-11-06,2012-11-06,-7437,38.362765229295,0,0.7885208953782374,NA,NA,NA,NA,NA,1
3,1,54,7,2,2,1,7,White,6,6,0,NA,NA,NA,3,15,70,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.9891219875531179,0.3880076081374755,1,3,1,3,2,1,3,Republican,1,28,1994-11-06,2012-11-06,-10478,46.68856947296372,0,0.930355832172564,0,0,0,0,0,0
3,3,69,4,3,3,1,10,White,4,1,0,NA,NA,2,3,0,50,-0.5605616145111023,-1.5372101072962265,0.573083703561271,-1.1200103352027624,-0.24233963033074155,-0.5505490308078672,-0.34624101076783853,1,3,1,2,4,1,3,Independent,NA,3,1994-11-06,2012-11-06,-15982,61.75770020533881,0,0.6174097211044297,0,0,0,0,0,0
4,3,48,1,3,5,0,16,White,4,1,1,NA,1,1,1,70,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,3,1,3,5,2,4,Democrat,1,28,1994-11-06,2012-11-06,-8166,40.3586584531143,0,0.9671824010986132,0,0,0,0,0,0
3,3,NA,5,2,2,0,4,White,6,4,1,NA,NA,2,3,15,100,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,0.3880076081374755,2,3,1,3,5,2,1,Independent,NA,16,1994-11-06,2012-11-06,NA,NA,NA,0.6925264491200391,0,0,0,0,0,0
3,3,40,1,2,2,1,18,White,4,7,1,NA,1,1,1,60,40,-2.0689819590137044,0.7207302104367574,-0.7622234905552797,-1.1200103352027624,-0.24233963033074155,-0.03732535802087215,-0.34624101076783853,2,2,1,4,3,2,5,Democrat,1,17,1994-11-06,2012-11-06,-5347,32.64065708418891,0,0.6339837230593613,0,0,0,0,0,0
4,3,78,4,5,8,0,18,Asian,4,1,1,NA,2,2,1,60,40,0.1936485577401988,-0.4082399484297345,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,4,3,1,3,5,2,7,Independent,NA,15,1994-11-06,2012-11-06,-19288,70.80903490759754,0,0.8766097396162001,0,0,1,0,0,0
4,3,49,7,4,6,1,20,White,6,6,1,1,2,2,3,15,100,0.1936485577401988,-0.4082399484297345,0.573083703561271,0.965379884379451,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,2,4,2,4,4,1,1,Republican,1,18,1994-11-06,2012-11-06,-8450,41.13620807665982,0,0.7942442980070138,0,0,0,0,0,0
4,3,77,4,4,6,1,19,White,4,5,1,1,2,1,1,40,50,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,-1.0804896296731525,3,3,NA,4,5,1,4,Independent,NA,1,1994-11-06,2012-11-06,-18906,69.76317590691308,0,0.8809349520018052,0,0,0,0,0,0
3,3,65,5,5,7,1,21,White,2,7,1,1,2,2,3,25,82,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,-0.24233963033074155,0.4758983147661229,-0.34624101076783853,2,2,1,4,5,1,1,Independent,NA,11,1994-11-06,2012-11-06,-14301,57.15537303216975,0,0.8783496390188024,0,0,0,0,0,0
4,3,58,NA,3,4,0,21,White,4,1,1,1,1,1,1,70,30,-0.5605616145111023,-1.5372101072962265,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.4758983147661229,0.3880076081374755,2,2,1,4,5,1,4,NA,NA,3,1994-11-06,2012-11-06,-11691,50.00958247775496,0,0.6969133823069336,0,0,0,0,0,0
4,3,58,4,4,6,0,10,White,4,4,1,NA,1,1,1,60,40,-2.0689819590137044,-1.5372101072962265,-0.7622234905552797,-1.1200103352027624,-0.24233963033074155,-0.5505490308078672,-0.34624101076783853,2,2,1,3,3,1,5,Independent,NA,15,1994-11-06,2012-11-06,-11649,49.894592744695416,0,0.49295240536840895,0,0,0,0,0,0
4,3,31,NA,4,6,1,1,Hispanic,1,4,0,0,NA,NA,1,60,0,0.9478587299914999,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,2,1,2,5,1,7,NA,NA,9,1994-11-06,2012-11-06,-1854,23.077344284736483,0,0.8797478292619737,0,1,0,0,0,0
3,3,35,5,3,3,1,21,White,4,1,1,1,1,2,3,30,60,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,0.4758983147661229,-1.0804896296731525,1,2,1,2,4,1,4,Independent,NA,3,1994-11-06,2012-11-06,-3474,27.512662559890487,0,0.6787755952671722,0,0,0,0,0,0
4,3,56,6,5,7,0,17,White,6,2,1,1,2,2,3,15,60,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,-1.0804896296731525,1,2,1,2,4,1,3,Republican,1,13,1994-11-06,2012-11-06,-11164,48.56673511293634,0,0.878476601555843,0,0,0,0,0,0
3,3,58,1,3,4,0,2,Black,2,1,1,NA,1,1,1,85,0,0.1936485577401988,-1.5372101072962265,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,2,5,1,5,Democrat,1,1,1994-11-06,2012-11-06,-11816,50.351813826146476,0,0.8381926179895994,1,0,0,0,0,0
3,3,22,2,3,3,1,6,White,3,1,0,NA,NA,1,1,60,5,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,2,3,1,4,5,1,3,Democrat,1,5,1994-11-06,2012-11-06,1215,14.674880219028063,1,0.8683008658198326,0,0,0,0,0,0
4,1,54,4,4,6,0,NA,Asian,4,4,0,0,NA,NA,3,50,30,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,3,1,1,3,5,1,5,Independent,NA,17,1994-11-06,2012-11-06,-10339,46.30800821355236,0,0.6729250719167668,0,0,1,0,0,0
3,3,49,1,3,5,0,17,White,2,5,1,1,1,NA,1,85,30,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.4758983147661229,0.3880076081374755,3,2,1,4,4,1,6,Democrat,1,1,1994-11-06,2012-11-06,-8620,41.60164271047228,0,0.8792205193976911,0,0,0,0,0,0
4,3,68,4,3,3,0,7,White,4,4,1,NA,1,NA,NA,40,40,-0.5605616145111023,-1.5372101072962265,-3.4328378787883813,-1.1200103352027624,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,3,2,1,4,5,2,6,Independent,NA,11,1994-11-06,2012-11-06,-15305,59.90417522245038,0,0.4720897490003601,0,0,0,0,0,0
3,3,80,7,3,3,0,NA,White,6,1,1,1,2,2,3,10,90,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,-0.5505490308078672,-1.8147382485784667,1,2,1,3,4,1,1,Republican,1,24,1994-11-06,2012-11-06,-19858,72.36960985626284,0,0.844108383075756,0,0,0,0,0,0
4,3,NA,5,2,2,1,12,White,5,2,0,NA,NA,2,3,NA,NA,NA,NA,-0.7622234905552797,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,Independent,NA,24,1994-11-06,2012-11-06,NA,NA,NA,NA,0,0,0,0,0,0
4,3,52,5,4,6,0,20,White,4,2,1,NA,NA,1,3,40,50,0.1936485577401988,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-1.0804896296731525,2,3,1,3,4,1,4,Independent,NA,3,1994-11-06,2012-11-06,-9652,44.427104722792606,0,0.7596157259115579,0,0,0,0,0,0
3,3,44,1,5,7,1,17,White,2,6,1,1,1,1,1,70,5,0.9478587299914999,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-1.5769963763818573,1.1222562270427896,4,4,1,4,5,1,6,Democrat,1,25,1994-11-06,2012-11-06,-6829,36.69815195071869,0,0.7634946507657016,0,0,0,0,0,0
4,3,60,7,5,7,1,9,White,7,2,1,NA,1,1,3,15,85,-2.0689819590137044,-1.5372101072962265,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,0.4758983147661229,-1.8147382485784667,2,3,2,3,5,2,1,Republican,1,1,1994-11-06,2012-11-06,-12637,52.59958932238193,0,0.49479395869415194,0,0,0,0,0,0
3,3,59,7,3,3,0,1,White,7,1,1,NA,2,2,3,0,100,-2.0689819590137044,-1.5372101072962265,0.573083703561271,-0.07731522541165571,-0.7880848321077437,-1.5769963763818573,-0.34624101076783853,1,2,1,2,2,2,2,Republican,1,21,1994-11-06,2012-11-06,-12038,50.959616700889804,0,0.535638850635041,0,0,0,0,0,0
4,3,62,5,3,5,0,8,White,5,1,1,NA,2,2,3,10,60,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,0.4758983147661229,1.1222562270427896,1,2,1,2,4,2,1,Independent,NA,28,1994-11-06,2012-11-06,-13311,54.444900752908964,0,0.7276660829401701,0,0,0,0,0,0
3,3,70,NA,2,2,0,4,White,2,6,1,1,1,1,1,70,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,4,2,1,3,5,1,6,NA,NA,24,1994-11-06,2012-11-06,-16298,62.62286105407255,0,0.942673675993594,0,0,0,0,0,0
4,3,67,NA,3,3,0,4,Other,4,1,1,1,1,1,1,60,50,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,-0.34624101076783853,3,2,1,4,5,1,7,NA,NA,23,1994-11-06,2012-11-06,-15111,59.37303216974675,0,0.8335323000125033,0,0,0,0,1,0
3,3,40,1,3,3,1,10,Black,4,1,1,NA,1,1,3,70,0,-1.3147717867624034,-2.6661802661627183,-3.4328378787883813,-2.162705444993869,-1.8795752356617481,-0.5505490308078672,-1.0804896296731525,2,1,1,1,2,2,7,Democrat,0,22,1994-11-06,2012-11-06,-5158,32.12320328542094,0,0.2666105144310536,1,0,0,0,0,0
4,3,43,NA,5,8,0,16,White,1,5,1,1,1,1,1,30,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,0.9891219875531179,1.1222562270427896,3,2,1,3,5,1,7,NA,NA,22,1994-11-06,2012-11-06,-6438,35.62765229295003,0,0.9630464685369102,0,0,0,0,0,0
4,3,74,4,2,2,1,13,White,4,4,1,NA,NA,2,NA,15,60,-2.0689819590137044,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,-2.090220049168852,-0.34624101076783853,1,1,1,2,3,1,4,Independent,NA,15,1994-11-06,2012-11-06,-17584,66.14373716632444,0,0.7037642064140155,0,0,0,0,0,0
4,3,56,7,2,2,0,12,Native,6,7,1,1,2,2,3,15,85,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-1.8147382485784667,1,1,1,2,5,1,4,Republican,1,7,1994-11-06,2012-11-06,-10987,48.082135523613964,0,0.636225465527758,0,0,0,1,0,0
3,3,35,1,1,1,1,1,Hispanic,4,7,0,NA,NA,NA,1,100,0,0.1936485577401988,-1.5372101072962265,-0.7622234905552797,-0.07731522541165571,-2.4253204374387503,0.4758983147661229,0.3880076081374755,4,2,1,3,3,2,7,Democrat,1,24,1994-11-06,2012-11-06,-3422,27.370294318959616,0,0.6392336681876014,0,1,0,0,0,0
4,1,27,2,4,6,0,11,White,2,2,1,1,1,1,1,70,25,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,-0.5505490308078672,0.3880076081374755,2,2,1,3,5,1,7,Democrat,1,5,1994-11-06,2012-11-06,-397,19.08829568788501,0,0.9176345583908136,0,0,0,0,0,0
4,3,24,2,3,5,0,9,White,2,4,0,0,NA,NA,NA,NA,30,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,1,1,1,1,4,1,7,Democrat,NA,27,1994-11-06,2012-11-06,629,16.279260780287473,1,1,0,0,0,0,0,0
